price,house_type,house_type_2,rooms,m2,elevator,garage,neighborhood,district
1550000,planta 1,exterior,3,146,True,True,Recoletos,barrio de salamanca
795000,planta 2,interior,1,85,True,True,Recoletos,barrio de salamanca
2200000,planta 1,exterior,4,203,True,True,Recoletos,barrio de salamanca
1800000,planta 5,exterior,5,241,True,True,Recoletos,barrio de salamanca
2700000,planta 4,exterior,4,334,True,False,Castellana,barrio de salamanca
430000,bajo,interior,1,59,False,False,Castellana,barrio de salamanca
1699000,entreplanta,exterior,7,460,True,True,Goya,barrio de salamanca
1950000,planta 1,exterior,4,297,True,False,Goya,barrio de salamanca
820000,planta 3,exterior,3,134,True,False,Lista,barrio de salamanca
2200000,planta 6,exterior,5,327,True,True,Castellana,barrio de salamanca
2137000,planta 2,exterior,7,303,True,False,Recoletos,barrio de salamanca
2800000,planta 3,exterior,3,222,True,False,Recoletos,barrio de salamanca
1670000,planta 1,exterior,3,202,True,False,Goya,barrio de salamanca
2450000,planta 1,exterior,3,264,True,False,Castellana,barrio de salamanca
1600000,planta 3,exterior,4,200,True,False,Goya,barrio de salamanca
870000,planta 1,exterior,5,183,True,False,Goya,barrio de salamanca
1995000,planta 2,exterior,3,303,True,False,Castellana,barrio de salamanca
8950000,planta 5,exterior,5,712,True,True,Recoletos,barrio de salamanca
1145000,chalet,exterior,3,222,False,True,Chalet adosado en Guindalera,barrio de salamanca
695000,planta 5,exterior,4,164,True,True,Guindalera,barrio de salamanca
1590000,planta 4,exterior,3,155,True,False,Recoletos,barrio de salamanca
2150000,planta 1,exterior,5,329,True,False,Recoletos,barrio de salamanca
530000,planta 6,exterior,2,92,True,True,Guindalera,barrio de salamanca
335000,entreplanta,exterior,2,62,True,False,Guindalera,barrio de salamanca
760000,planta 3,exterior,2,104,True,False,Goya,barrio de salamanca
1300000,planta 9,exterior,4,210,True,True,Guindalera,barrio de salamanca
849000,planta 6,exterior,2,86,True,False,Castellana,barrio de salamanca
1600000,planta 6,exterior,4,227,True,True,Ático en Goya,barrio de salamanca
1590000,planta 3,exterior,3,173,True,False,Goya,barrio de salamanca
2690000,planta 3,exterior,5,312,True,False,Castellana,barrio de salamanca
3800000,planta 5,exterior,5,410,True,True,Castellana,barrio de salamanca
2975000,planta 3,exterior,6,367,True,True,Recoletos,barrio de salamanca
2750000,planta 8,exterior,5,301,True,True,Ático en Castellana,barrio de salamanca
420000,semi-sotano,exterior,2,119,True,False,Goya,barrio de salamanca
2375000,planta 1,exterior,4,305,True,False,Recoletos,barrio de salamanca
1550000,planta 1,exterior,3,211,True,False,Recoletos,barrio de salamanca
450000,planta 6,exterior,3,84,True,False,Guindalera,barrio de salamanca
3450000,planta 6,exterior,6,395,True,True,Castellana,barrio de salamanca
1140000,planta 2,exterior,4,272,True,True,Goya,barrio de salamanca
2200000,planta 2,exterior,4,210,True,True,Recoletos,barrio de salamanca
1680000,planta 2,exterior,3,145,True,False,Recoletos,barrio de salamanca
1975000,planta 4,exterior,4,263,True,False,Recoletos,barrio de salamanca
460000,planta 5,interior,1,60,True,False,Castellana,barrio de salamanca
298000,planta 4,exterior,1,57,True,False,Guindalera,barrio de salamanca
1100000,planta 5,exterior,4,209,True,False,Castellana,barrio de salamanca
3990000,planta 2,exterior,5,438,True,False,Lista,barrio de salamanca
1350000,planta 5,exterior,4,292,True,False,Goya,barrio de salamanca
998000,planta 5,exterior,4,282,True,False,Guindalera,barrio de salamanca
3960000,planta 1,exterior,4,440,True,False,Castellana,barrio de salamanca
2400000,planta 1,exterior,3,250,True,False,Recoletos,barrio de salamanca
685000,bajo,interior,2,166,True,False,Goya,barrio de salamanca
1400000,planta 1,exterior,5,168,True,False,Castellana,barrio de salamanca
2700000,planta 2,exterior,4,319,True,False,Lista,barrio de salamanca
1010000,planta 2,exterior,5,285,True,False,Guindalera,barrio de salamanca
4450000,planta 2,exterior,14,528,True,False,Recoletos,barrio de salamanca
2150000,planta 2,exterior,7,264,True,False,Recoletos,barrio de salamanca
2300000,planta 2,exterior,7,264,True,False,Recoletos,barrio de salamanca
300000,bajo,interior,1,51,True,False,Goya,barrio de salamanca
4155000,planta 6,exterior,6,471,True,True,Recoletos,barrio de salamanca
299000,planta 1,interior,2,63,True,False,Lista,barrio de salamanca
1395000,planta 1,exterior,2,205,True,False,Castellana,barrio de salamanca
4500000,planta 6,exterior,3,485,True,True,Recoletos,barrio de salamanca
219000,planta 4,interior,1,40,True,False,Guindalera,barrio de salamanca
2650000,planta 1,exterior,4,250,True,False,Recoletos,barrio de salamanca
1700000,planta 5,exterior,3,167,True,False,Goya,barrio de salamanca
3400000,planta 3,exterior,4,280,True,False,Recoletos,barrio de salamanca
2400000,planta 1,exterior,3,250,True,False,Recoletos,barrio de salamanca
829000,planta 4,exterior,4,112,True,False,Goya,barrio de salamanca
898000,planta 3,exterior,3,130,True,False,Goya,barrio de salamanca
1150000,bajo,exterior,5,224,True,False,Recoletos,barrio de salamanca
2400000,planta 1,exterior,4,247,True,False,Recoletos,barrio de salamanca
1250000,planta 2,exterior,3,162,True,False,Goya,barrio de salamanca
740000,planta 2,exterior,2,113,True,False,Goya,barrio de salamanca
1100000,planta 7,exterior,5,172,True,False,Castellana,barrio de salamanca
1530000,planta 2,exterior,4,315,True,False,Goya,barrio de salamanca
2500000,planta 2,exterior,5,281,True,True,Castellana,barrio de salamanca
945000,planta 3,exterior,3,114,True,False,Goya,barrio de salamanca
799000,planta 5,exterior,4,155,True,False,Goya,barrio de salamanca
1650000,planta 1,exterior,4,267,True,False,Castellana,barrio de salamanca
1495000,planta 1,exterior,3,230,True,False,Recoletos,barrio de salamanca
1125000,planta 1,exterior,4,142,True,True,Castellana,barrio de salamanca
3900000,planta 1,exterior,4,413,True,True,Recoletos,barrio de salamanca
600000,bajo,exterior,4,194,True,False,Castellana,barrio de salamanca
1350000,planta 3,exterior,3,142,True,False,Castellana,barrio de salamanca
1195000,planta 6,exterior,2,116,True,False,Castellana,barrio de salamanca
1490000,planta 5,exterior,2,122,True,True,Recoletos,barrio de salamanca
2550000,planta 2,exterior,4,242,True,True,Recoletos,barrio de salamanca
950000,bajo,exterior,2,140,True,False,Castellana,barrio de salamanca
475000,planta 1,interior,3,84,True,False,Lista,barrio de salamanca
790000,planta 1,exterior,4,220,True,False,Goya,barrio de salamanca
495000,planta 3,interior,2,71,True,False,Guindalera,barrio de salamanca
815000,planta 5,exterior,3,95,True,False,Lista,barrio de salamanca
1590000,planta 1,interior,2,146,True,False,Recoletos,barrio de salamanca
930000,planta 1,exterior,3,152,True,False,Goya,barrio de salamanca
2750000,planta 5,exterior,4,283,False,False,Castellana,barrio de salamanca
2600000,planta 1,exterior,5,276,True,False,Castellana,barrio de salamanca
825000,planta 7,exterior,2,100,True,False,Lista,barrio de salamanca
1995000,planta 2,exterior,5,277,True,True,Castellana,barrio de salamanca
790000,planta 3,exterior,2,112,True,False,Goya,barrio de salamanca
889000,planta 1,exterior,3,111,True,False,Goya,barrio de salamanca
7500000,planta 7,exterior,5,745,True,True,Ático en Castellana,barrio de salamanca
925000,planta 3,exterior,2,105,True,False,Lista,barrio de salamanca
625000,semi-sotano,exterior,2,149,True,False,Castellana,barrio de salamanca
655000,entreplanta,exterior,2,80,True,False,Goya,barrio de salamanca
899000,planta 2,exterior,2,74,True,True,Recoletos,barrio de salamanca
1590000,planta 2,exterior,2,143,True,False,Recoletos,barrio de salamanca
3850000,planta 3,exterior,6,305,True,False,Recoletos,barrio de salamanca
2850000,planta 2,exterior,3,220,True,False,Recoletos,barrio de salamanca
2200000,planta 1,exterior,6,400,True,True,Castellana,barrio de salamanca
525000,semi-sotano,exterior,2,77,True,False,Castellana,barrio de salamanca
1150000,planta 1,exterior,4,240,True,False,Goya,barrio de salamanca
199000,planta 3,interior,2,31,False,False,Goya,barrio de salamanca
799000,planta 5,exterior,4,155,True,False,Goya,barrio de salamanca
820000,planta 4,exterior,4,114,True,False,Lista,barrio de salamanca
2200000,planta 6,exterior,5,327,True,True,Castellana,barrio de salamanca
1350000,planta 1,exterior,4,181,True,True,Goya,barrio de salamanca
788000,planta 5,exterior,3,104,True,False,Goya,barrio de salamanca
229800,bajo,interior,2,38,True,False,Goya,barrio de salamanca
1549000,planta 1,exterior,6,187,True,True,Goya,barrio de salamanca
469000,planta 2,interior,3,81,True,False,Guindalera,barrio de salamanca
2070000,planta 5,exterior,5,353,True,True,Lista,barrio de salamanca
1625000,planta 6,exterior,2,212,True,False,Dúplex en Goya,barrio de salamanca
1590000,planta 3,exterior,3,173,True,False,Goya,barrio de salamanca
889000,planta 1,exterior,3,95,True,False,Goya,barrio de salamanca
995000,planta 4,exterior,2,75,True,True,Recoletos,barrio de salamanca
1825000,planta 7,exterior,3,206,True,False,Lista,barrio de salamanca
825000,bajo,interior,2,120,True,False,Recoletos,barrio de salamanca
2400000,planta 1,exterior,3,247,True,False,Recoletos,barrio de salamanca
3595000,planta 3,exterior,4,307,True,False,Recoletos,barrio de salamanca
2200000,planta 3,exterior,3,247,True,True,Recoletos,barrio de salamanca
440000,planta 3,exterior,2,74,True,False,Fuente del Berro,barrio de salamanca
940000,planta 2,exterior,2,124,True,False,Goya,barrio de salamanca
4500000,planta 3,exterior,5,415,True,True,Castellana,barrio de salamanca
2750000,planta 6,exterior,4,247,True,False,Castellana,barrio de salamanca
2150000,planta 3,exterior,3,153,True,True,Castellana,barrio de salamanca
455000,planta 6,exterior,2,90,True,True,Guindalera,barrio de salamanca
499000,planta 3,exterior,2,69,True,False,Goya,barrio de salamanca
570000,planta 3,exterior,3,107,True,False,Guindalera,barrio de salamanca
435000,planta 1,exterior,3,88,True,False,Guindalera,barrio de salamanca
280000,planta 2,interior,1,69,True,False,Guindalera,barrio de salamanca
560000,planta 1,exterior,4,133,True,False,Fuente del Berro,barrio de salamanca
1280000,planta 2,exterior,5,174,True,False,Goya,barrio de salamanca
1590000,planta 3,exterior,3,173,True,False,Goya,barrio de salamanca
4950000,planta 4,exterior,5,475,True,True,Castellana,barrio de salamanca
730000,planta 1,exterior,4,186,True,True,Goya,barrio de salamanca
559900,planta 3,exterior,4,85,True,False,Goya,barrio de salamanca
970000,planta 2,exterior,4,224,True,False,Lista,barrio de salamanca
1750000,planta 6,exterior,2,179,True,True,Ático en Castellana,barrio de salamanca
2690000,planta 3,exterior,5,312,True,False,Castellana,barrio de salamanca
2500000,planta 2,exterior,4,200,True,False,Recoletos,barrio de salamanca
820000,planta 4,exterior,4,114,True,False,Lista,barrio de salamanca
2690000,planta 3,exterior,5,312,True,True,Castellana,barrio de salamanca
979000,planta 4,exterior,3,133,True,False,Castellana,barrio de salamanca
610000,planta 1,interior,2,80,True,False,Lista,barrio de salamanca
620000,planta 1,exterior,3,128,True,False,Guindalera,barrio de salamanca
995000,planta 4,exterior,2,75,True,True,Recoletos,barrio de salamanca
3200000,planta 5,exterior,4,323,True,False,Recoletos,barrio de salamanca
7500000,planta 7,exterior,6,750,True,True,Ático en Castellana,barrio de salamanca
1150000,planta 8,exterior,2,151,True,True,Ático en Guindalera,barrio de salamanca
